Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
BRF1	14q32.33	9.58	9.45	0.71	0.60	0.13	0.214	0.517	(A) Black or African American
ITGB2	21q22.3	11.44	11.65	1.10	1.29	-0.21	0.214	0.517	(B) White
ARL10	5q35.2	3.86	4.05	1.05	1.09	-0.20	0.214	0.517	(B) White
OR5E1P	11p15.4	0.05	0.08	0.16	0.29	-0.03	0.214	0.517	(B) White
ZNF324B	19q13.43	6.81	6.72	0.48	0.56	0.09	0.214	0.517	(A) Black or African American
BEX1	Xq22.1|Xq22	2.83	2.47	1.86	2.24	0.35	0.214	0.517	(A) Black or African American
OR2A9P	7q35	6.97	6.80	0.95	0.75	0.17	0.214	0.517	(A) Black or African American
COL6A6	3q22.1	5.66	6.08	2.25	2.03	-0.41	0.214	0.517	(B) White
BFSP2	3q22.1	2.18	1.90	1.55	1.27	0.28	0.214	0.517	(A) Black or African American
MXD1	2p13.3	9.28	9.11	0.90	0.83	0.17	0.214	0.517	(A) Black or African American
LINC00051	8q24.3	0.21	0.08	0.73	0.30	0.13	0.214	0.517	(A) Black or African American
FXYD5	19q13.12	10.92	10.73	1.01	1.08	0.19	0.214	0.517	(A) Black or African American
CORO2B	15q23	5.27	5.54	1.47	1.24	-0.27	0.214	0.517	(B) White
MMP16	8q21.3	3.55	3.79	1.27	1.41	-0.24	0.214	0.517	(B) White
TBX10	11q13.2	1.21	0.89	1.73	1.56	0.32	0.214	0.517	(A) Black or African American
RTN2	19q13.32	7.32	7.52	1.07	0.96	-0.20	0.214	0.517	(B) White
SNX7	1p21.3	8.38	8.56	0.98	0.78	-0.18	0.214	0.518	(B) White
TXNDC15	5q31.1	9.97	10.09	0.63	0.53	-0.12	0.214	0.518	(B) White
DTX2P1-UPK3BP1-PMS2P11	7q11.23	5.56	5.36	1.11	1.03	0.20	0.214	0.518	(A) Black or African American
TRAPPC2B	19q13.43	7.09	6.96	0.71	0.63	0.13	0.214	0.518	(A) Black or African American
SPATA31A3	9q21.11	0.15	0.07	0.42	0.30	0.08	0.214	0.518	(A) Black or African American
SEMA3A	7q21.11	7.15	7.48	1.73	2.03	-0.33	0.214	0.518	(B) White
RGS14	5q35.3	8.98	8.83	0.81	0.78	0.15	0.214	0.518	(A) Black or African American
ALOX15	17p13.2	5.09	4.57	2.82	2.68	0.52	0.214	0.518	(A) Black or African American
PLCXD1	Xp22.33 and Yp11.32-p11.31	9.12	8.91	1.15	1.25	0.22	0.214	0.518	(A) Black or African American
COLGALT1	19p13.11	11.16	11.26	0.50	0.66	-0.10	0.214	0.518	(B) White
LOC728613	5p15.33	8.06	7.87	0.99	1.17	0.19	0.214	0.518	(A) Black or African American
CLIP3	19q13.12	8.27	8.09	0.98	1.02	0.18	0.214	0.518	(A) Black or African American
SH3BGRL2	6q14.1	9.83	10.05	1.18	1.19	-0.22	0.214	0.518	(B) White
F7	13q34	2.97	2.54	2.36	2.01	0.43	0.215	0.518	(A) Black or African American
PROCA1	17q11.2	5.07	4.84	1.24	1.05	0.23	0.215	0.518	(A) Black or African American
REP15	12p11.22	3.18	3.36	0.98	1.12	-0.18	0.215	0.518	(B) White
THAP7-AS1	22q11.21	5.66	5.47	1.01	1.05	0.19	0.215	0.518	(A) Black or African American
PDCD2L	19q13.11	7.77	7.63	0.81	0.72	0.15	0.215	0.518	(A) Black or African American
SPATA46	1q23.3	1.28	1.45	0.91	0.92	-0.17	0.215	0.518	(B) White
SUMO4	6q25.1	1.14	0.99	0.82	0.71	0.15	0.215	0.518	(A) Black or African American
UGGT2	13q32.1	8.54	8.65	0.61	0.57	-0.11	0.215	0.518	(B) White
LACTB2	8q13.3	9.09	9.26	0.94	0.82	-0.17	0.215	0.518	(B) White
LINC00293	8q11.1	0.03	0.00	0.13	0.04	0.02	0.215	0.518	(A) Black or African American
OMP	11q13.5	0.83	0.70	0.69	0.77	0.13	0.215	0.518	(A) Black or African American
OR5B21	11q12.1	0.13	0.07	0.31	0.22	0.06	0.215	0.518	(A) Black or African American
MUL1	1p36.12	9.51	9.60	0.46	0.46	-0.09	0.215	0.518	(B) White
PROZ	13q34	1.47	1.28	1.04	1.04	0.19	0.215	0.518	(A) Black or African American
KRT222	17q21.2	5.19	5.09	0.56	0.63	0.11	0.215	0.518	(A) Black or African American
LCMT1	16p12.1	9.23	9.17	0.36	0.43	0.07	0.215	0.518	(A) Black or African American
PMP22	17p12	10.21	10.38	0.94	0.88	-0.17	0.215	0.518	(B) White
DOK5	20q13.2	4.68	5.05	2.06	1.64	-0.37	0.215	0.518	(B) White
AK7	14q32.2	5.79	5.52	1.45	1.66	0.27	0.215	0.518	(A) Black or African American
PANK4	1p36.32	8.72	8.66	0.30	0.45	0.06	0.215	0.518	(A) Black or African American
CFAP61	20p11.23	3.38	3.03	1.89	1.86	0.35	0.215	0.518	(A) Black or African American
CSRNP1	3p22.2	9.97	9.78	1.08	0.85	0.19	0.215	0.518	(A) Black or African American
MTHFD2L	4q13.3	7.73	7.62	0.61	0.69	0.11	0.215	0.518	(A) Black or African American
REXO5	16p12.3	6.36	6.19	0.90	0.89	0.17	0.215	0.518	(A) Black or African American
CIDEA	18p11.21|18	0.26	0.37	0.57	0.83	-0.11	0.215	0.518	(B) White
ZNF347	19q13.42	6.47	6.63	0.91	0.82	-0.17	0.215	0.518	(B) White
FAM81B	5q15	5.19	4.77	2.27	2.25	0.42	0.215	0.518	(A) Black or African American
CCDC58	3q21.1	7.73	7.58	0.80	0.73	0.15	0.215	0.518	(A) Black or African American
TPO	2p25.3	1.09	0.85	1.36	0.98	0.25	0.216	0.519	(A) Black or African American
PHYHIP	8p21.3	4.52	4.30	1.21	1.25	0.22	0.216	0.519	(A) Black or African American
GUSBP4	6p11.2	7.17	7.01	0.86	0.83	0.16	0.216	0.519	(A) Black or African American
RPL13A	19q13.33	13.94	13.81	0.71	0.72	0.13	0.216	0.519	(A) Black or African American
STXBP3	1p13.3	9.43	9.51	0.45	0.42	-0.08	0.216	0.519	(B) White
TPM3P9	19q13.42	7.30	7.14	0.87	0.75	0.16	0.216	0.519	(A) Black or African American
NR1I2	3q13.33	2.78	2.51	1.45	1.82	0.28	0.216	0.519	(A) Black or African American
B3GAT2	6q13	3.22	3.05	0.95	0.91	0.17	0.216	0.519	(A) Black or African American
POLR2E	19p13.3	11.25	11.16	0.48	0.46	0.09	0.216	0.519	(A) Black or African American
YJU2	19p13.3	8.27	8.18	0.53	0.49	0.10	0.216	0.519	(A) Black or African American
PITPNM2	12q24.31	8.86	8.71	0.79	0.91	0.15	0.216	0.519	(A) Black or African American
NSMAF	8q12.1	9.24	9.32	0.42	0.49	-0.08	0.216	0.519	(B) White
PPT1	1p34.2	11.96	12.07	0.59	0.61	-0.11	0.216	0.519	(B) White
ACTL7A	9q31.3	0.11	0.07	0.24	0.23	0.04	0.216	0.519	(A) Black or African American
KCNE3	11q13.4	8.19	8.44	1.36	1.07	-0.25	0.216	0.519	(B) White
SFT2D2	1q24.2	6.50	6.62	0.64	0.62	-0.12	0.216	0.519	(B) White
CYYR1	21q21.3	7.61	7.78	0.96	0.86	-0.18	0.216	0.519	(B) White
CEP128	14q31.1	6.66	6.48	1.01	0.92	0.18	0.216	0.519	(A) Black or African American
P2RY14	3q25.1	5.67	5.91	1.34	1.02	-0.24	0.216	0.519	(B) White
LHX9	1q31.3	3.23	2.83	2.14	2.14	0.39	0.216	0.519	(A) Black or African American
RFWD3	16q23.1	9.55	9.66	0.60	0.55	-0.11	0.216	0.519	(B) White
SEC23IP	10q26.11-q26.12	10.11	10.21	0.53	0.44	-0.10	0.216	0.519	(B) White
OR2T4	1q44	0.04	0.01	0.17	0.08	0.03	0.216	0.519	(A) Black or African American
KLF6	10p15.2	11.35	11.51	0.87	0.79	-0.16	0.216	0.519	(B) White
FREM2	13q13.3	7.11	7.52	2.24	2.13	-0.41	0.217	0.519	(B) White
SHROOM3	4q21.1	10.52	10.69	0.95	0.94	-0.18	0.217	0.519	(B) White
LINC00910	17q21.31	6.05	5.90	0.86	0.73	0.16	0.217	0.519	(A) Black or African American
CYB5R1	1q32.1	10.52	10.64	0.65	0.67	-0.12	0.217	0.520	(B) White
PSTK	10q26.13	5.41	5.30	0.61	0.68	0.11	0.217	0.520	(A) Black or African American
MIEN1	17q12	9.88	9.75	0.71	0.75	0.13	0.217	0.520	(A) Black or African American
GADL1	3p24.1-p23	0.71	0.89	0.91	1.14	-0.17	0.217	0.520	(B) White
SNTA1	20q11.21	9.01	8.81	1.11	0.95	0.20	0.217	0.520	(A) Black or African American
NBPF3	1p36.12	6.92	6.75	0.89	0.92	0.17	0.217	0.520	(A) Black or African American
C16ORF96	16p13.3	1.66	1.90	1.32	1.28	-0.24	0.217	0.520	(B) White
CASC1	12p12.1	4.47	4.16	1.67	1.82	0.31	0.217	0.520	(A) Black or African American
GNA11	19p13.3	8.56	8.68	0.66	0.65	-0.12	0.217	0.520	(B) White
SOX5	12p12.1	3.92	3.64	1.53	1.30	0.28	0.217	0.520	(A) Black or African American
AGER	6p21.32	8.29	8.72	2.33	2.42	-0.43	0.217	0.520	(B) White
DUSP4	8p12	9.12	8.80	1.76	1.72	0.32	0.217	0.520	(A) Black or African American
TENM3	4q34.3-q35.1	5.99	6.29	1.62	1.65	-0.30	0.217	0.520	(B) White
DUSP16	12p13.2	10.22	10.37	0.81	0.67	-0.15	0.217	0.520	(B) White
ARL9	4q12	2.99	2.71	1.52	1.60	0.28	0.217	0.521	(A) Black or African American
CASC15	6p22.3	4.45	4.18	1.48	1.49	0.27	0.217	0.521	(A) Black or African American
PID1	2q36.3	7.47	7.74	1.48	1.39	-0.27	0.217	0.521	(B) White
ALK	2p23.2-p23.1	2.31	2.59	1.48	1.59	-0.27	0.218	0.521	(B) White
CNR1	6q15	5.72	6.07	1.90	1.84	-0.35	0.218	0.521	(B) White
PPARG	3p25.2	7.52	7.82	1.65	1.50	-0.30	0.218	0.521	(B) White
UBE3B	12q24.11	10.10	10.19	0.50	0.39	-0.09	0.218	0.521	(B) White
ATAT1	6p21.33	8.07	7.92	0.79	0.76	0.15	0.218	0.521	(A) Black or African American
GDNF	5p13.2	0.55	0.73	0.99	0.97	-0.18	0.218	0.521	(B) White
GOLGA6B	15q24.1	1.16	0.97	1.01	0.87	0.18	0.218	0.521	(A) Black or African American
BOD1L1	4p15.33	9.93	10.04	0.64	0.62	-0.12	0.218	0.521	(B) White
IKZF5	10q26.13	8.72	8.82	0.53	0.50	-0.10	0.218	0.521	(B) White
MTA2	11q12.3	11.00	10.93	0.43	0.39	0.08	0.218	0.521	(A) Black or African American
HMOX2	16p13.3	9.95	10.06	0.57	0.57	-0.10	0.218	0.521	(B) White
GOLGA6L5P	15q25.2	5.51	5.24	1.49	1.36	0.27	0.218	0.521	(A) Black or African American
BABAM2	2p23.2	9.25	9.17	0.42	0.45	0.08	0.218	0.521	(A) Black or African American
MOV10	1p13.2	10.30	10.20	0.54	0.58	0.10	0.218	0.521	(A) Black or African American
H2BFWT	Xq22.2	0.32	0.17	0.85	0.54	0.15	0.218	0.522	(A) Black or African American
SLC25A22	11p15.5	9.46	9.36	0.55	0.68	0.10	0.218	0.522	(A) Black or African American
KRT80	12q13.13	10.14	9.90	1.34	1.34	0.25	0.218	0.522	(A) Black or African American
GPSM1	9q34.3	8.48	8.30	0.95	0.98	0.17	0.218	0.522	(A) Black or African American
ACKR3	2q37.3	8.78	8.45	1.85	1.30	0.33	0.218	0.522	(A) Black or African American
MKLN1	7q32.3	10.37	10.46	0.48	0.40	-0.09	0.218	0.522	(B) White
VCX	Xp22.31	1.00	0.72	1.52	1.46	0.28	0.219	0.522	(A) Black or African American
DAB2IP	9q33.2	10.23	10.09	0.81	0.68	0.15	0.219	0.522	(A) Black or African American
PPP4R2	3p13	8.43	8.55	0.64	0.61	-0.12	0.219	0.522	(B) White
STOM	9q33.2	12.16	12.32	0.88	0.84	-0.16	0.219	0.522	(B) White
LGI2	4p15.2	7.18	7.44	1.40	1.64	-0.26	0.219	0.522	(B) White
ZNF395	8p21.1	10.05	10.17	0.65	0.62	-0.12	0.219	0.523	(B) White
C1ORF109	1p34.3	8.38	8.30	0.45	0.46	0.08	0.219	0.523	(A) Black or African American
HSF1	8q24.3	10.96	10.87	0.47	0.57	0.09	0.219	0.523	(A) Black or African American
FAM166B	9p13.3	4.20	3.81	2.11	1.93	0.38	0.219	0.523	(A) Black or African American
ASNSD1	2q32.2	9.71	9.79	0.49	0.39	-0.09	0.219	0.523	(B) White
MYCN	2p24.3	4.78	4.33	2.52	2.21	0.46	0.219	0.523	(A) Black or African American
HIST2H4A	1q21.2	8.67	8.45	1.25	1.17	0.23	0.219	0.523	(A) Black or African American
PI16	6p21.2	2.80	3.13	1.76	1.96	-0.33	0.219	0.523	(B) White
IMPG1	6q14.1	2.12	2.29	0.91	1.06	-0.17	0.219	0.523	(B) White
EIF3H	8q23.3-q24.11	12.03	12.12	0.48	0.54	-0.09	0.219	0.523	(B) White
TMEM251	14q32.12	8.17	8.28	0.57	0.54	-0.10	0.219	0.523	(B) White
KDELR1	19q13.33	12.35	12.26	0.46	0.42	0.08	0.220	0.523	(A) Black or African American
LINC00160	21q22.12	1.43	1.18	1.35	1.25	0.25	0.220	0.523	(A) Black or African American
BPHL	6p25.2	8.61	8.74	0.74	0.72	-0.14	0.220	0.523	(B) White
ACADL	2q34	4.24	4.64	2.21	2.19	-0.40	0.220	0.523	(B) White
NMT1	17q21.31	11.22	11.28	0.36	0.34	-0.07	0.220	0.523	(B) White
COX7B2	4p12	1.08	0.72	1.95	1.86	0.36	0.220	0.523	(A) Black or African American
FXYD4	10q11.21	2.79	2.24	3.07	2.64	0.55	0.220	0.523	(A) Black or African American
POLE	12q24.33	9.72	9.56	0.86	0.79	0.16	0.220	0.523	(A) Black or African American
TCTEX1D1	1p31.3	4.01	3.75	1.47	1.41	0.27	0.220	0.523	(A) Black or African American
LDHAL6A	11p15.1	1.06	0.86	1.15	1.01	0.21	0.220	0.523	(A) Black or African American
FAM210B	20q13.2	10.61	10.73	0.60	0.66	-0.11	0.220	0.523	(B) White
SRSF9	12q24.31	11.30	11.20	0.55	0.47	0.10	0.220	0.523	(A) Black or African American
OTUD5	Xp11.23	10.64	10.56	0.41	0.43	0.08	0.220	0.523	(A) Black or African American
RNF168	3q29	6.96	7.11	0.85	0.87	-0.16	0.220	0.524	(B) White
NXF1	11q12.3	10.68	10.59	0.50	0.50	0.09	0.220	0.524	(A) Black or African American
RBCK1	20p13	11.02	10.91	0.58	0.55	0.11	0.220	0.524	(A) Black or African American
SI	3q26.1	0.08	0.15	0.32	0.67	-0.07	0.220	0.524	(B) White
TMEM9	1q32.1	11.55	11.42	0.70	0.75	0.13	0.220	0.524	(A) Black or African American
MX2	21q22.3	9.66	9.88	1.21	1.14	-0.22	0.220	0.524	(B) White
LTBP2	14q24.3	11.71	11.93	1.19	1.18	-0.22	0.220	0.524	(B) White
APOA1	11q23.3	2.06	1.81	1.30	1.46	0.24	0.220	0.524	(A) Black or African American
PSME3	17q21.31	11.18	11.26	0.41	0.40	-0.07	0.221	0.524	(B) White
GSDMB	17q21.1	8.21	7.98	1.27	1.37	0.23	0.221	0.524	(A) Black or African American
PCDHA2	5q31.3	3.06	3.33	1.45	1.48	-0.27	0.221	0.524	(B) White
DPP9	19p13.3	10.90	10.80	0.54	0.62	0.10	0.221	0.524	(A) Black or African American
RNASEH2A	19p13.13	8.78	8.64	0.75	0.80	0.14	0.221	0.524	(A) Black or African American
DPP10	2q14.1	4.38	3.89	2.66	2.70	0.49	0.221	0.524	(A) Black or African American
TAPBPL	12p13.31	9.27	9.45	0.95	0.86	-0.17	0.221	0.524	(B) White
LOXL2	8p21.3	9.44	9.67	1.20	1.42	-0.22	0.221	0.525	(B) White
CACNA1S	1q32.1	0.75	0.56	1.04	0.94	0.19	0.221	0.525	(A) Black or African American
NR1I3	1q23.3	3.29	3.12	0.99	0.77	0.18	0.221	0.525	(A) Black or African American
SUSD2	22q11.23	10.09	10.50	2.29	2.26	-0.42	0.221	0.525	(B) White
C15ORF62	15q15.1	6.01	5.85	0.87	0.88	0.16	0.221	0.525	(A) Black or African American
TONSL	8q24.3	8.57	8.39	1.01	1.02	0.18	0.221	0.525	(A) Black or African American
STX17	9q31.1	9.42	9.50	0.45	0.41	-0.08	0.221	0.525	(B) White
KNL1	15q15.1	6.27	6.53	1.43	1.40	-0.26	0.221	0.525	(B) White
CHST9	18q11.2	4.69	4.09	3.32	3.04	0.60	0.221	0.525	(A) Black or African American
CYP4A11	1p33	1.12	0.92	1.05	1.03	0.19	0.221	0.525	(A) Black or African American
GPR37	7q31.33	5.76	6.12	1.96	1.97	-0.36	0.221	0.525	(B) White
MACROD2	20p12.1	6.85	7.28	2.40	2.10	-0.43	0.221	0.525	(B) White
LINC00635	3q13.12	0.15	0.06	0.50	0.24	0.09	0.222	0.526	(A) Black or African American
LYZL2	10p11.23	0.29	0.11	1.01	0.42	0.17	0.222	0.526	(A) Black or African American
SLC13A3	20q13.12	6.42	6.09	1.84	1.71	0.33	0.222	0.526	(A) Black or African American
CA5A	16q24.2	0.66	0.43	1.25	0.97	0.22	0.222	0.526	(A) Black or African American
C10ORF105	10q22.1	2.89	3.11	1.22	1.20	-0.22	0.222	0.526	(B) White
SLC39A2	14q11.2	1.12	0.89	1.27	1.06	0.23	0.222	0.526	(A) Black or African American
NPLOC4	17q25.3	11.85	11.75	0.55	0.45	0.10	0.222	0.526	(A) Black or African American
KIF20A	5q31.2	8.05	8.28	1.30	1.23	-0.24	0.222	0.526	(B) White
RAD21	8q24.11	12.05	12.17	0.64	0.61	-0.12	0.222	0.526	(B) White
RBM8A	1q21.1	10.96	11.04	0.43	0.45	-0.08	0.222	0.526	(B) White
SPINDOC	11q13.1	9.08	8.97	0.65	0.68	0.12	0.222	0.526	(A) Black or African American
YIF1A	11q13.2	10.69	10.57	0.65	0.59	0.12	0.222	0.526	(A) Black or African American
CAPRIN2	12p11.21	8.24	8.08	0.89	0.85	0.16	0.222	0.526	(A) Black or African American
LOC285847	6p21.31	0.59	0.46	0.72	0.59	0.13	0.222	0.526	(A) Black or African American
PTX4	16p13.3	0.50	0.40	0.53	0.57	0.10	0.222	0.526	(A) Black or African American
CHCHD2	7p11.2	12.22	12.09	0.75	0.75	0.14	0.222	0.526	(A) Black or African American
USHBP1	19p13.11	5.34	5.12	1.25	1.02	0.22	0.222	0.526	(A) Black or African American
TRAK2	2q33.1	10.19	10.28	0.50	0.55	-0.09	0.222	0.526	(B) White
CCNDBP1	15q15.2	9.71	9.84	0.70	0.57	-0.13	0.223	0.527	(B) White
PSG2	19q13.31	0.20	0.08	0.63	0.65	0.12	0.223	0.527	(A) Black or African American
ERLIN2	8p11.23	10.41	10.52	0.58	0.73	-0.11	0.223	0.527	(B) White
GANAB	11q12.3	13.19	13.28	0.48	0.47	-0.09	0.223	0.527	(B) White
SH3TC2	5q32	3.16	3.42	1.37	1.64	-0.26	0.223	0.527	(B) White
RASL12	15q22.31	7.59	7.80	1.20	0.97	-0.21	0.223	0.527	(B) White
TMEM82	1p36.21	1.41	1.70	1.58	1.78	-0.29	0.223	0.527	(B) White
OTUD6B	8q21.3	7.88	7.99	0.62	0.68	-0.11	0.223	0.527	(B) White
VPS26A	10q22.1	10.40	10.50	0.56	0.44	-0.10	0.223	0.527	(B) White
MRPL45	17q12	9.63	9.71	0.44	0.51	-0.08	0.223	0.528	(B) White
YTHDF1	20q13.33	10.81	10.73	0.46	0.44	0.08	0.223	0.528	(A) Black or African American
SV2C	5q13.3	0.90	0.70	1.14	0.95	0.20	0.223	0.528	(A) Black or African American
CHD6	20q12	10.36	10.23	0.75	0.75	0.14	0.223	0.528	(A) Black or African American
PRXL2B	1p36.32	9.56	9.70	0.76	0.79	-0.14	0.223	0.528	(B) White
ZFP36L1	14q24.1	12.91	13.07	0.92	0.82	-0.17	0.223	0.528	(B) White
NFKBIZ	3q12.3	9.73	9.55	0.94	1.15	0.18	0.223	0.528	(A) Black or African American
GBA	1q22	10.69	10.79	0.54	0.55	-0.10	0.223	0.528	(B) White
DLEU2	13q14.2	5.80	5.64	0.84	0.94	0.16	0.223	0.528	(A) Black or African American
HAS3	16q22.1	8.44	8.81	2.05	1.93	-0.37	0.223	0.528	(B) White
FLT1	13q12.3	9.84	10.00	0.90	0.93	-0.16	0.223	0.528	(B) White
MMP7	11q22.2	9.15	9.66	2.89	2.28	-0.51	0.223	0.528	(B) White
FFAR4	10q23.33	3.16	3.44	1.52	1.63	-0.28	0.224	0.528	(B) White
IFNW1	9p21.3	0.15	0.21	0.30	0.38	-0.06	0.224	0.528	(B) White
MAOB	Xp11.3	7.85	8.14	1.64	1.36	-0.29	0.224	0.528	(B) White
PCSK1	5q15	4.82	4.20	3.45	3.05	0.62	0.224	0.528	(A) Black or African American
AK9	6q21	6.80	6.64	0.89	0.88	0.16	0.224	0.528	(A) Black or African American
TMEM25	11q23.3	8.81	8.67	0.78	0.82	0.14	0.224	0.528	(A) Black or African American
UNC5A	5q35.2	3.27	3.52	1.31	1.53	-0.24	0.224	0.528	(B) White
FLVCR1	1q32.3	7.42	7.55	0.74	0.84	-0.14	0.224	0.528	(B) White
TFDP2	3q23	8.17	8.05	0.64	0.70	0.12	0.224	0.528	(A) Black or African American
SRSF6	20q13.11	11.78	11.71	0.38	0.43	0.07	0.224	0.528	(A) Black or African American
KRTAP5-9	11q13.4	1.98	1.75	1.31	1.11	0.23	0.224	0.528	(A) Black or African American
TTC17	11p12-p11.2	10.19	10.27	0.44	0.49	-0.08	0.224	0.528	(B) White
ADPRM	17p13.1	6.63	6.75	0.67	0.56	-0.12	0.224	0.528	(B) White
STK10	5q35.1	9.46	9.61	0.79	0.79	-0.14	0.224	0.528	(B) White
DENR	12q24.31	10.40	10.49	0.53	0.46	-0.09	0.224	0.528	(B) White
HTRA4	8p11.22	4.51	4.22	1.60	1.48	0.29	0.224	0.528	(A) Black or African American
GTF3C2	2p23.3	10.69	10.60	0.48	0.36	0.09	0.224	0.528	(A) Black or African American
PLEKHA1	10q26.13	9.93	10.03	0.59	0.63	-0.11	0.224	0.528	(B) White
SCAND2P	15q25.2	7.92	7.80	0.69	0.52	0.12	0.224	0.528	(A) Black or African American
ATP23	12q14.1	6.87	6.75	0.69	0.69	0.13	0.224	0.528	(A) Black or African American
SH3BP1	22q13.1	8.89	8.76	0.72	0.78	0.13	0.224	0.528	(A) Black or African American
CD200R1L	3q13.2	0.33	0.23	0.54	0.40	0.09	0.224	0.528	(A) Black or African American
ATP6V0D1	16q22.1	11.10	11.18	0.46	0.54	-0.08	0.224	0.528	(B) White
SLC6A20	3p21.31	5.09	5.55	2.49	2.55	-0.45	0.224	0.528	(B) White
RAVER1	19p13.2	10.58	10.48	0.54	0.53	0.10	0.225	0.529	(A) Black or African American
TP53INP2	20q11.22	10.06	9.91	0.83	0.85	0.15	0.225	0.529	(A) Black or African American
FAM49B	8q24.21	10.51	10.63	0.67	0.58	-0.12	0.225	0.529	(B) White
XCL2	1q24.2	3.92	3.66	1.46	1.36	0.26	0.225	0.529	(A) Black or African American
FAM122C	Xq26.3	5.60	5.49	0.58	0.63	0.11	0.225	0.529	(A) Black or African American
TERB1	16q22.1	0.37	0.28	0.53	0.43	0.09	0.225	0.529	(A) Black or African American
OR10H5	19p13.12	0.18	0.27	0.43	0.58	-0.08	0.225	0.529	(B) White
CITED2	6q24.1	10.77	10.98	1.16	1.05	-0.21	0.225	0.529	(B) White
TTYH2	17q25.1	6.90	7.14	1.37	1.07	-0.24	0.225	0.529	(B) White
WFDC10B	20q13.12	3.43	3.07	1.99	1.83	0.36	0.225	0.529	(A) Black or African American
CD82	11p11.2	9.90	10.08	1.01	0.99	-0.18	0.225	0.529	(B) White
C16ORF92	16p11.2	0.10	0.05	0.29	0.19	0.05	0.225	0.529	(A) Black or African American
ESRP1	8q22.1	11.07	11.18	0.56	0.81	-0.11	0.225	0.529	(B) White
ZNF496	1q44	8.19	8.08	0.58	0.65	0.11	0.225	0.529	(A) Black or African American
OR10Q1	11q12.1	0.17	0.10	0.41	0.33	0.07	0.225	0.529	(A) Black or African American
RBMY2EP	Yq11.223	0.01	0.03	0.07	0.17	-0.02	0.225	0.529	(B) White
EXD2	14q24.1	9.05	9.13	0.48	0.46	-0.09	0.225	0.529	(B) White
DMTN	8p21.3	9.29	9.12	0.92	1.08	0.17	0.225	0.529	(A) Black or African American
GCLC	6p12.1	10.39	10.08	1.69	1.76	0.31	0.225	0.529	(A) Black or African American
DCPS	11q24.2	8.67	8.58	0.50	0.50	0.09	0.225	0.529	(A) Black or African American
RIC1	9p24.1	8.88	8.99	0.58	0.61	-0.11	0.225	0.529	(B) White
SMIM12	1p34.3	9.42	9.33	0.50	0.45	0.09	0.226	0.530	(A) Black or African American
CGB2	19q13.33	0.94	0.74	1.11	1.04	0.20	0.226	0.530	(A) Black or African American
NSD3	8p11.23	9.89	10.00	0.58	0.66	-0.11	0.226	0.530	(B) White
LOC389705	9p22.3	1.97	1.81	0.87	0.98	0.16	0.226	0.530	(A) Black or African American
HNRNPR	1p36.12	11.30	11.38	0.45	0.39	-0.08	0.226	0.530	(B) White
GUCY1A2	11q22.3	4.18	4.39	1.18	1.14	-0.21	0.226	0.530	(B) White
SNRNP27	2p13.3	9.01	9.10	0.52	0.38	-0.09	0.226	0.530	(B) White
AK1	9q34.11	10.01	10.17	0.89	1.06	-0.16	0.226	0.530	(B) White
C10ORF91	10q26.3	2.29	2.11	0.97	1.27	0.18	0.226	0.530	(A) Black or African American
FAM138F	19p13.3	0.80	0.65	0.84	0.80	0.15	0.226	0.530	(A) Black or African American
PTDSS1	8q22.1	10.57	10.68	0.57	0.50	-0.10	0.226	0.530	(B) White
ARID1A	1p36.11	11.33	11.45	0.68	0.56	-0.12	0.226	0.530	(B) White
GNPDA1	5q31.3	9.81	9.91	0.55	0.52	-0.10	0.226	0.530	(B) White
ACSL1	4q35.1	11.27	11.12	0.84	0.85	0.15	0.226	0.530	(A) Black or African American
ZNF577	19q13.41	6.30	6.52	1.20	1.01	-0.21	0.226	0.530	(B) White
PLCB3	11q13.1	9.97	9.85	0.67	0.59	0.12	0.226	0.530	(A) Black or African American
CD2BP2	16p11.2	10.75	10.68	0.43	0.39	0.08	0.226	0.530	(A) Black or African American
MT3	16q13	2.36	2.02	1.92	1.75	0.34	0.226	0.530	(A) Black or African American
TEAD1	11p15.3	10.53	10.63	0.56	0.62	-0.10	0.226	0.530	(B) White
CYC1	8q24.3	11.14	11.00	0.81	0.75	0.15	0.226	0.530	(A) Black or African American
OGA	10q24.32	11.50	11.42	0.45	0.47	0.08	0.226	0.530	(A) Black or African American
RGL2	6p21.32	10.81	10.71	0.53	0.65	0.10	0.226	0.530	(A) Black or African American
TDRD9	14q32.33	3.50	3.86	1.97	2.16	-0.36	0.226	0.530	(B) White
CNGA1	4p12	3.72	4.01	1.56	1.82	-0.29	0.226	0.530	(B) White
PNMA6A	Xq28	5.40	5.77	2.05	1.94	-0.37	0.226	0.530	(B) White
GNPNAT1	14q22.1	9.94	10.09	0.80	0.79	-0.14	0.227	0.531	(B) White
AKAP12	6q25.1	8.93	9.17	1.31	1.59	-0.24	0.227	0.531	(B) White
SCG3	15q21.2	3.03	2.56	2.68	2.27	0.48	0.227	0.531	(A) Black or African American
RPL23AP64	11q23.3	3.11	2.91	1.14	1.12	0.20	0.227	0.531	(A) Black or African American
MSMP	9p13.3	5.10	4.86	1.36	0.91	0.24	0.227	0.531	(A) Black or African American
RANGAP1	22q13.2	11.06	10.96	0.55	0.54	0.10	0.227	0.531	(A) Black or African American
