Gene	Cytoband	(A) Black or African American	(B) White	(A) Black or African American	(B) White	Log Ratio	p-Value	q-Value	Higher expression in
WNT5B	12p13.33	5.73	5.48	1.77	1.61	0.25	0.336	0.517	(A) Black or African American
PSD3	8p22	7.28	7.08	1.40	1.16	0.20	0.336	0.517	(A) Black or African American
OR51T1	11p15.4	0.07	0.03	0.29	0.14	0.04	0.336	0.517	(A) Black or African American
GSTA3	6p12.2	0.14	0.08	0.39	0.51	0.06	0.337	0.518	(A) Black or African American
WDR77	1p13.2	9.08	9.02	0.48	0.40	0.07	0.337	0.518	(A) Black or African American
SLC8A3	14q24.2	2.09	2.33	1.71	1.37	-0.24	0.337	0.518	(B) White
ARHGEF4	2q21.1	2.97	2.69	1.97	1.79	0.28	0.337	0.518	(A) Black or African American
ZNF841	19q13.41	7.70	7.79	0.57	0.83	-0.09	0.337	0.518	(B) White
HIF1A	14q23.2	11.74	11.58	1.10	0.73	0.15	0.337	0.518	(A) Black or African American
RAD54B	8q22.1	5.95	6.11	1.06	1.12	-0.15	0.337	0.518	(B) White
SDR16C5	8q12.1	0.80	0.61	1.38	0.85	0.19	0.337	0.518	(A) Black or African American
CRLF1	19p13.11	4.25	3.88	2.67	2.08	0.37	0.337	0.518	(A) Black or African American
SNHG15	7p13	8.58	8.44	0.99	0.94	0.14	0.337	0.518	(A) Black or African American
MCUB	4q25	7.20	7.34	0.92	1.08	-0.14	0.337	0.518	(B) White
ITPRID1	7p14.3	0.62	0.51	0.80	0.61	0.11	0.337	0.518	(A) Black or African American
GIGYF2	2q37.1	10.80	10.86	0.41	0.43	-0.06	0.337	0.518	(B) White
ARMC9	2q37.1	7.72	7.62	0.70	0.56	0.10	0.338	0.518	(A) Black or African American
AMELX	Xp22.2	0.02	0.04	0.10	0.23	-0.02	0.338	0.519	(B) White
BTF3P11	13q22.3	0.17	0.10	0.51	0.23	0.07	0.338	0.519	(A) Black or African American
CCDC113	16q21	6.37	6.16	1.45	1.40	0.21	0.338	0.519	(A) Black or African American
MAPK12	22q13.33	8.02	7.82	1.40	1.41	0.20	0.338	0.519	(A) Black or African American
ADM2	22q13.33	9.07	9.33	1.87	1.14	-0.26	0.338	0.519	(B) White
NLE1	17q12	8.30	8.37	0.47	0.58	-0.07	0.338	0.519	(B) White
APOBEC2	6p21.1	1.71	1.83	0.83	0.74	-0.12	0.338	0.519	(B) White
NGB	14q24.3	0.32	0.22	0.68	0.47	0.09	0.338	0.519	(A) Black or African American
TKTL2	4q32.2	0.39	0.47	0.52	0.53	-0.07	0.338	0.519	(B) White
IRF9	14q12	10.26	10.19	0.51	0.50	0.07	0.339	0.519	(A) Black or African American
DPEP3	16q22.1	1.17	1.30	0.80	1.15	-0.12	0.339	0.520	(B) White
EPHB4	7q22.1	10.26	10.11	1.06	0.83	0.15	0.339	0.520	(A) Black or African American
S100A11	1q21.3	12.51	12.38	0.95	0.87	0.13	0.339	0.520	(A) Black or African American
AGBL2	11p11.2	4.88	4.70	1.26	1.26	0.18	0.339	0.520	(A) Black or African American
PSG8	19q13.2	0.18	0.26	0.56	0.84	-0.09	0.339	0.520	(B) White
RPA3	7p21.3	8.36	8.44	0.58	0.52	-0.08	0.339	0.520	(B) White
OR6Q1	11q12.1	0.10	0.03	0.51	0.15	0.07	0.339	0.520	(A) Black or African American
ZNF713	7p11.2	5.30	5.17	0.87	0.82	0.12	0.339	0.520	(A) Black or African American
BTD	3p25.1	8.84	8.74	0.67	0.47	0.09	0.339	0.520	(A) Black or African American
TTC39A	1p32.3	9.84	9.65	1.38	1.15	0.19	0.339	0.520	(A) Black or African American
CLN5	13q22.3	10.04	10.10	0.48	0.53	-0.07	0.339	0.520	(B) White
TP53INP2	20q11.22	11.10	11.19	0.67	0.59	-0.09	0.339	0.520	(B) White
C4ORF51	4q31.21	0.30	0.20	0.73	0.55	0.10	0.340	0.521	(A) Black or African American
ABCA17P	16p13.3	4.49	4.25	1.65	1.67	0.23	0.340	0.521	(A) Black or African American
RAB2B	14q11.2	8.99	8.94	0.38	0.48	0.06	0.340	0.521	(A) Black or African American
SAMD5	6q24.3	8.01	8.17	1.12	1.03	-0.16	0.340	0.521	(B) White
ANPEP	15q26.1	12.47	12.70	1.55	1.66	-0.22	0.340	0.521	(B) White
ZNF257	19p12	4.49	4.65	1.13	1.06	-0.16	0.340	0.521	(B) White
CALHM3	10q24.33	0.17	0.22	0.31	0.40	-0.05	0.340	0.521	(B) White
C2CD5	12p12.1	9.90	9.84	0.40	0.46	0.06	0.340	0.521	(A) Black or African American
ACTL7B	9q31.3	0.23	0.16	0.52	0.33	0.07	0.340	0.521	(A) Black or African American
STK24	13q32.2	11.41	11.35	0.38	0.30	0.05	0.340	0.521	(A) Black or African American
ZNF501	3p21.31	5.47	5.61	1.00	0.78	-0.14	0.340	0.521	(B) White
SPDEF	6p21.31	1.75	1.60	1.01	1.36	0.15	0.340	0.521	(A) Black or African American
CD151	11p15.5	13.14	13.03	0.75	0.65	0.10	0.340	0.521	(A) Black or African American
C5AR2	19q13.32	4.57	4.35	1.59	1.15	0.22	0.340	0.521	(A) Black or African American
KLRA1P	12p13.2	4.89	4.73	1.11	1.29	0.16	0.340	0.521	(A) Black or African American
S100Z	5q13.3	2.11	2.27	1.17	0.94	-0.16	0.340	0.521	(B) White
KANSL2	12q13.11	8.96	8.92	0.25	0.39	0.04	0.340	0.521	(A) Black or African American
FLJ42627	16p13.3	5.81	5.69	0.82	0.97	0.12	0.340	0.521	(A) Black or African American
UROC1	3q21.3	1.09	0.95	0.97	0.98	0.14	0.341	0.521	(A) Black or African American
ONECUT2	18q21.31	3.13	2.85	1.99	2.00	0.28	0.341	0.521	(A) Black or African American
HCN4	15q24.1	2.32	2.07	1.76	1.53	0.25	0.341	0.521	(A) Black or African American
SNORA1	11q21	0.03	0.01	0.16	0.09	0.02	0.341	0.521	(A) Black or African American
GTF2H5	6q25.3	9.01	8.94	0.51	0.46	0.07	0.341	0.521	(A) Black or African American
TXN2	22q12.3	10.75	10.69	0.46	0.47	0.07	0.341	0.522	(A) Black or African American
GRXCR2	5q32	0.05	0.03	0.14	0.12	0.02	0.341	0.522	(A) Black or African American
BECN1	17q21.31	10.28	10.32	0.33	0.30	-0.05	0.341	0.522	(B) White
EIF3B	7p22.3	11.80	11.86	0.44	0.40	-0.06	0.341	0.522	(B) White
SCAPER	15q24.3	8.29	8.40	0.76	0.74	-0.11	0.341	0.522	(B) White
HIST1H2BL	6p22.1	1.28	1.14	1.02	0.85	0.14	0.341	0.522	(A) Black or African American
PDP1	8q22.1	9.22	9.10	0.86	0.56	0.12	0.341	0.522	(A) Black or African American
KDM6A	Xp11.3	8.93	9.03	0.68	0.70	-0.10	0.341	0.522	(B) White
MGP	12p12.3	12.08	12.29	1.58	1.17	-0.22	0.342	0.522	(B) White
SLC35F4	14q22.3-q23.1	1.07	1.18	0.72	0.85	-0.10	0.342	0.522	(B) White
LOC145474	14q24.2	0.44	0.54	0.77	0.63	-0.11	0.342	0.523	(B) White
ARSD	Xp22.33	10.98	11.06	0.57	0.57	-0.08	0.342	0.523	(B) White
RPS7	2p25.3	12.47	12.57	0.65	0.66	-0.09	0.342	0.523	(B) White
GPR142	17q25.1	0.37	0.31	0.48	0.41	0.07	0.342	0.523	(A) Black or African American
IMP4	2q21.1	9.38	9.31	0.46	0.54	0.07	0.342	0.523	(A) Black or African American
GLDC	9p24.1	7.16	7.50	2.45	1.82	-0.34	0.342	0.523	(B) White
OPN1MW	Xq28	0.02	0.04	0.11	0.15	-0.02	0.342	0.523	(B) White
KIR3DL3	19q13.42	0.30	0.23	0.53	0.36	0.07	0.342	0.523	(A) Black or African American
GABRA1	5q34	0.23	0.17	0.51	0.38	0.07	0.342	0.523	(A) Black or African American
GABPB2	1q21.3	6.37	6.44	0.47	0.56	-0.07	0.342	0.523	(B) White
TRIM71	3p22.3	1.90	1.62	2.03	1.66	0.28	0.342	0.523	(A) Black or African American
UBR4	1p36.13	11.95	12.02	0.50	0.57	-0.07	0.342	0.523	(B) White
SNORD116-4	15q11.2	5.66	5.41	1.77	1.75	0.25	0.342	0.523	(A) Black or African American
FAM104A	17q25.1	9.09	9.13	0.31	0.30	-0.04	0.343	0.523	(B) White
LOC643923	11q22.3	0.17	0.12	0.39	0.33	0.05	0.343	0.523	(A) Black or African American
OR7A5	19p13.12	0.60	0.45	1.15	0.66	0.16	0.343	0.524	(A) Black or African American
C11ORF54	11q21	11.33	11.46	0.91	1.04	-0.13	0.343	0.524	(B) White
IQCK	16p12.3	8.97	9.05	0.61	0.50	-0.08	0.343	0.524	(B) White
SF3B2	11q13.1	11.87	11.83	0.24	0.28	0.03	0.343	0.524	(A) Black or African American
LRP4	11p11.2	7.84	8.01	1.24	1.12	-0.17	0.343	0.524	(B) White
CCDC63	12q24.11	0.14	0.07	0.54	0.30	0.07	0.343	0.524	(A) Black or African American
RHOXF2B	Xq24	0.56	0.35	1.53	0.94	0.21	0.343	0.524	(A) Black or African American
GLOD5	Xp11.23	2.72	2.95	1.65	1.62	-0.23	0.343	0.524	(B) White
DPM1	20q13.13	8.82	8.77	0.37	0.44	0.05	0.343	0.524	(A) Black or African American
LSP1P4	2p11.2	9.10	9.28	1.32	1.12	-0.18	0.343	0.524	(B) White
NNT	5p12	10.81	10.66	1.09	0.88	0.15	0.343	0.524	(A) Black or African American
PER3	1p36.23	9.66	9.53	0.94	0.99	0.13	0.343	0.524	(A) Black or African American
NEK11	3q22.1	7.69	7.82	0.94	0.83	-0.13	0.344	0.524	(B) White
CSF3	17q21.1	0.93	0.78	1.07	1.16	0.15	0.344	0.524	(A) Black or African American
C1ORF21	1q25.3	8.42	8.57	1.08	1.10	-0.15	0.344	0.524	(B) White
CRYBB1	22q12.1	3.05	3.24	1.33	1.07	-0.18	0.344	0.525	(B) White
OR51I2	11p15.4	0.14	0.08	0.49	0.21	0.07	0.344	0.525	(A) Black or African American
H2AFB1	Xq28	1.38	1.24	0.99	0.89	0.14	0.344	0.525	(A) Black or African American
OR52W1	11p15.4	0.22	0.27	0.34	0.38	-0.05	0.344	0.525	(B) White
FTX	Xq13.2	5.37	5.29	0.58	0.78	0.09	0.344	0.525	(A) Black or African American
MED31	17p13.1	6.90	6.95	0.31	0.45	-0.05	0.344	0.525	(B) White
CEMIP2	9q21.13	11.22	11.33	0.77	0.72	-0.11	0.344	0.525	(B) White
COA4	11q13.4	9.90	9.83	0.53	0.45	0.07	0.344	0.525	(A) Black or African American
FAM81B	5q15	4.40	4.08	2.29	1.92	0.32	0.344	0.525	(A) Black or African American
SLC28A2	15q21.1	0.32	0.38	0.45	0.63	-0.07	0.344	0.525	(B) White
PCDHB19P	5q31.3	3.16	3.31	1.12	0.96	-0.16	0.344	0.525	(B) White
MGC16025	2q37.3	0.57	0.50	0.50	0.55	0.07	0.344	0.525	(A) Black or African American
IL17RE	3p25.3	5.96	5.74	1.60	1.09	0.22	0.344	0.525	(A) Black or African American
HNF1A	12q24.31	9.19	9.39	1.47	1.20	-0.20	0.344	0.525	(B) White
ZFP92	Xq28	2.12	2.28	1.21	1.08	-0.17	0.345	0.525	(B) White
PCDH1	5q31.3	9.83	9.99	1.20	0.92	-0.16	0.345	0.525	(B) White
IL1RAPL1	Xp21.3-p21.2	0.84	0.98	1.03	0.81	-0.14	0.345	0.525	(B) White
LGI2	4p15.2	5.81	6.01	1.49	1.18	-0.20	0.345	0.526	(B) White
IDH3A	15q25.1	10.11	10.01	0.70	0.51	0.10	0.345	0.526	(A) Black or African American
MYC	8q24.21	10.66	10.84	1.36	1.01	-0.19	0.345	0.526	(B) White
GNA12	7p22.3-p22.2	10.33	10.39	0.46	0.47	-0.06	0.345	0.526	(B) White
ALKBH2	12q24.11	8.03	7.93	0.77	0.71	0.11	0.345	0.526	(A) Black or African American
OR2H2	6p22.1	0.40	0.30	0.70	0.47	0.09	0.345	0.526	(A) Black or African American
EMP3	19q13.33	10.04	10.17	0.98	0.88	-0.14	0.346	0.526	(B) White
FTCD	21q22.3	6.44	6.89	3.26	3.12	-0.46	0.346	0.526	(B) White
GOT2	16q21	11.08	10.96	0.86	0.52	0.12	0.346	0.526	(A) Black or African American
PYCR1	17q25.3	6.95	7.18	1.59	1.62	-0.22	0.346	0.526	(B) White
HAPLN4	19p13.11	4.23	3.95	2.05	1.64	0.28	0.346	0.526	(A) Black or African American
HULC	6p24.3	0.34	0.24	0.67	0.74	0.10	0.346	0.526	(A) Black or African American
CNDP1	18q22.3	3.44	3.64	1.41	1.71	-0.20	0.346	0.527	(B) White
PPP4R1	18p11.22	10.44	10.38	0.42	0.35	0.06	0.346	0.527	(A) Black or African American
ULK2	17p11.2	9.18	9.12	0.44	0.48	0.06	0.346	0.527	(A) Black or African American
SH3BGRL3	1p36.11	11.55	11.67	0.91	0.87	-0.13	0.346	0.527	(B) White
C2ORF27A	2q21.2	4.87	4.68	1.39	1.20	0.19	0.346	0.527	(A) Black or African American
SAA1	11p15.1	4.74	5.30	4.00	4.15	-0.56	0.346	0.527	(B) White
HLA-H	6p22.1	12.16	12.05	0.78	0.79	0.11	0.346	0.527	(A) Black or African American
AKR1C2	10p15.1	7.53	7.32	1.52	1.32	0.21	0.347	0.527	(A) Black or African American
TSLP	5q22.1	2.89	3.09	1.45	1.41	-0.20	0.347	0.527	(B) White
MORN2	2p22.1	8.29	8.19	0.71	0.60	0.10	0.347	0.527	(A) Black or African American
TRA2B	3q27.2	10.91	10.87	0.30	0.31	0.04	0.347	0.527	(A) Black or African American
RASL10B	17q12	5.57	5.75	1.27	1.24	-0.18	0.347	0.527	(B) White
TOP3A	17p11.2	8.52	8.57	0.36	0.40	-0.05	0.347	0.527	(B) White
TRMT13	1p21.2	7.84	7.75	0.64	0.64	0.09	0.347	0.527	(A) Black or African American
CES1P1	16q12.2	1.00	1.16	1.14	1.37	-0.16	0.347	0.527	(B) White
RPL15	3p24.2	13.77	13.70	0.55	0.51	0.08	0.347	0.528	(A) Black or African American
KRT72	12q13.13	0.80	0.68	0.88	0.86	0.12	0.347	0.528	(A) Black or African American
KIR2DL3	19q13.42	2.20	2.36	1.09	1.13	-0.15	0.347	0.528	(B) White
KSR2	12q24.22-q24.23	4.35	4.04	2.24	1.88	0.31	0.347	0.528	(A) Black or African American
ATP6AP2	Xp11.4	11.95	12.04	0.63	0.57	-0.09	0.347	0.528	(B) White
SPI1	11p11.2	9.08	9.25	1.22	0.97	-0.17	0.347	0.528	(B) White
CHI3L1	1q32.1	7.49	7.80	2.28	1.92	-0.31	0.347	0.528	(B) White
SLC37A4	11q23.3	11.67	11.80	0.92	0.85	-0.13	0.348	0.528	(B) White
CCNB1IP1	14q11.2	9.54	9.44	0.68	0.75	0.10	0.348	0.528	(A) Black or African American
FGD5	3p25.1	10.12	10.34	1.62	1.06	-0.22	0.348	0.528	(B) White
GATC	12q24.31	4.90	5.03	0.92	0.91	-0.13	0.348	0.528	(B) White
BBS1	11q13.2	10.31	10.24	0.50	0.53	0.07	0.348	0.528	(A) Black or African American
SNAP47	1q42.13	9.21	9.17	0.30	0.38	0.04	0.348	0.528	(A) Black or African American
ACY1	3p21.2	10.17	10.04	0.96	0.89	0.13	0.348	0.529	(A) Black or African American
TAS2R50	12p13.2	0.35	0.41	0.39	0.46	-0.06	0.348	0.529	(B) White
WDCP	2p23.3	7.70	7.76	0.41	0.30	-0.06	0.348	0.529	(B) White
THAP10	15q23	6.13	6.19	0.48	0.50	-0.07	0.348	0.529	(B) White
BTBD7	14q32.12	9.95	10.03	0.56	0.53	-0.08	0.348	0.529	(B) White
RDH8	19p13.2	0.35	0.20	1.10	0.77	0.15	0.348	0.529	(A) Black or African American
TPRX1	19q13.33	0.13	0.07	0.48	0.24	0.06	0.349	0.530	(A) Black or African American
GAB1	4q31.21	9.35	9.44	0.68	0.62	-0.09	0.349	0.530	(B) White
ADH1A	4q23	1.74	1.53	1.54	1.48	0.21	0.349	0.530	(A) Black or African American
DAP3	1q22	10.29	10.34	0.37	0.40	-0.05	0.349	0.530	(B) White
LINC00698	3p14.2	0.31	0.19	0.91	0.41	0.12	0.349	0.530	(A) Black or African American
SMIM24	19p13.3	10.10	10.38	2.01	1.99	-0.28	0.349	0.530	(B) White
PELO	5q11.2	9.80	9.85	0.41	0.37	-0.06	0.349	0.530	(B) White
SNORA20	6q25.3	0.15	0.10	0.29	0.35	0.04	0.349	0.530	(A) Black or African American
TRIM61	4q32.3	1.66	1.84	1.26	1.19	-0.17	0.349	0.530	(B) White
OFD1	Xp22.2	9.57	9.47	0.74	0.59	0.10	0.349	0.530	(A) Black or African American
XKR5	8p23.1	2.28	2.45	1.20	1.07	-0.16	0.349	0.530	(B) White
FAM24B	10q26.13	4.77	4.59	1.27	1.25	0.18	0.349	0.530	(A) Black or African American
MPP7	10p12.1	6.96	6.78	1.35	1.15	0.18	0.349	0.530	(A) Black or African American
TMEM205	19p13.2	11.09	11.01	0.63	0.60	0.09	0.349	0.530	(A) Black or African American
WNT4	1p36.12	3.08	2.86	1.58	1.56	0.22	0.349	0.530	(A) Black or African American
PI16	6p21.2	2.26	2.53	1.88	2.20	-0.27	0.349	0.530	(B) White
RORB	9q21.13	0.94	1.13	1.36	1.34	-0.19	0.350	0.530	(B) White
MTCH2	11p11.2	10.63	10.71	0.58	0.44	-0.08	0.350	0.531	(B) White
KLB	4p14	3.00	3.30	2.19	1.94	-0.30	0.350	0.531	(B) White
HS3ST2	16p12.2	5.96	5.65	2.20	1.97	0.30	0.350	0.531	(A) Black or African American
ALG13	Xq23	9.07	9.02	0.38	0.48	0.05	0.350	0.531	(A) Black or African American
ZNF551	19q13.43	6.49	6.63	1.02	0.71	-0.14	0.350	0.531	(B) White
MAP3K21	1q42.2	8.96	9.08	0.83	0.86	-0.12	0.351	0.531	(B) White
FAM238B	10p12.1	0.62	0.48	1.01	0.78	0.14	0.351	0.531	(A) Black or African American
SRMS	20q13.33	0.64	0.56	0.61	0.70	0.09	0.351	0.532	(A) Black or African American
TRIM78P	11p15	3.46	3.59	0.91	1.18	-0.13	0.351	0.532	(B) White
ESX1	Xq22.2	0.06	0.03	0.21	0.13	0.03	0.351	0.532	(A) Black or African American
AGR3	7p21.1	0.55	0.35	1.52	1.00	0.20	0.351	0.532	(A) Black or African American
DIDO1	20q13.33	10.72	10.67	0.36	0.32	0.05	0.351	0.532	(A) Black or African American
NFS1	20q11.22	9.55	9.48	0.55	0.45	0.08	0.351	0.532	(A) Black or African American
PPP2CA	5q31.1	11.46	11.50	0.35	0.35	-0.05	0.351	0.532	(B) White
JTB	1q21.3	10.84	10.78	0.40	0.49	0.06	0.351	0.532	(A) Black or African American
KRTAP12-1	21q22.3	0.05	0.01	0.27	0.09	0.03	0.351	0.532	(A) Black or African American
EFHC2	Xp11.3	5.90	6.13	1.66	1.77	-0.23	0.351	0.532	(B) White
IGF2BP2-AS1	3q27.2	0.32	0.41	0.64	0.59	-0.09	0.351	0.532	(B) White
OR13C3	9q31.1	0.03	0.02	0.15	0.10	0.02	0.351	0.532	(A) Black or African American
CEP250	20q11.22	9.76	9.68	0.55	0.64	0.08	0.351	0.532	(A) Black or African American
PRSS48	4q31.3	0.05	0.10	0.32	0.24	-0.04	0.351	0.532	(B) White
ICE1	5p15.32	9.77	9.84	0.49	0.51	-0.07	0.351	0.532	(B) White
FAM162A	3q21.1	10.62	10.49	0.93	0.83	0.13	0.352	0.533	(A) Black or African American
GTDC1	2q22.3	8.44	8.50	0.45	0.47	-0.06	0.352	0.533	(B) White
ODF4	17p13.1	0.18	0.11	0.55	0.30	0.07	0.352	0.533	(A) Black or African American
PKIA	8q21.13	5.88	5.61	2.04	1.75	0.28	0.352	0.533	(A) Black or African American
GLRB	4q32.1	4.97	4.62	2.54	2.32	0.35	0.352	0.533	(A) Black or African American
PPP4C	16p11.2	10.49	10.42	0.49	0.55	0.07	0.352	0.533	(A) Black or African American
TXK	4p12	4.83	5.00	1.24	1.20	-0.17	0.352	0.533	(B) White
DDX25	11q24.2	1.39	1.56	1.16	1.52	-0.17	0.352	0.533	(B) White
TTPA	8q12.3	0.56	0.45	0.77	0.85	0.11	0.352	0.533	(A) Black or African American
MANSC1	12p13.2	8.88	8.77	0.85	0.81	0.12	0.352	0.533	(A) Black or African American
ANK2	4q25-q26	9.55	9.81	1.92	1.60	-0.26	0.352	0.533	(B) White
ZNF397	18q12.2	8.02	7.94	0.57	0.64	0.08	0.352	0.533	(A) Black or African American
NXPH4	12q13.3	7.84	8.16	2.44	1.58	-0.32	0.352	0.533	(B) White
MYADM	19q13.42	11.67	11.84	1.26	0.95	-0.17	0.352	0.533	(B) White
LRCH3	3q29	7.90	8.00	0.74	0.72	-0.10	0.352	0.533	(B) White
AGAP1	2q37.2	8.83	8.74	0.67	0.61	0.09	0.352	0.533	(A) Black or African American
ALDH1B1	9p13.1	9.75	9.56	1.42	0.84	0.19	0.353	0.533	(A) Black or African American
FADD	11q13.3	9.23	9.17	0.39	0.42	0.05	0.353	0.533	(A) Black or African American
SERPINF1	17p13.3	9.19	9.39	1.42	1.72	-0.20	0.353	0.534	(B) White
ADGRV1	5q14.3	4.40	4.61	1.50	1.40	-0.21	0.353	0.534	(B) White
TP53INP1	8q22.1	10.27	10.37	0.72	0.67	-0.10	0.353	0.534	(B) White
WBP2NL	22q13.2	2.60	2.76	1.16	1.17	-0.16	0.353	0.534	(B) White
SMAD1	4q31.21	9.09	9.00	0.69	0.63	0.09	0.354	0.534	(A) Black or African American
DECR1	8q21.3	10.64	10.55	0.68	0.46	0.09	0.354	0.534	(A) Black or African American
NPPC	2q37.1	0.74	0.60	1.04	1.08	0.14	0.354	0.534	(A) Black or African American
TTTY23	Yp11.2	0.02	0.00	0.17	0.03	0.02	0.354	0.535	(A) Black or African American
HOXA5	7p15.2	7.03	6.88	1.06	0.92	0.14	0.354	0.535	(A) Black or African American
SPRR2G	1q21.3	0.12	0.07	0.38	0.31	0.05	0.354	0.535	(A) Black or African American
BNIP5	6p21.31	1.22	1.00	1.59	1.43	0.22	0.354	0.535	(A) Black or African American
SMIM19	8p11.21	8.98	8.92	0.42	0.49	0.06	0.354	0.535	(A) Black or African American
C3P1	19p13.2	0.36	0.23	0.93	0.96	0.13	0.354	0.535	(A) Black or African American
FBXO16	8p21.1	5.02	5.17	1.06	1.07	-0.15	0.354	0.535	(B) White
SNAR-B2	19q13.33	0.06	0.03	0.22	0.31	0.03	0.354	0.535	(A) Black or African American
NHLRC4	16p13.3	4.54	4.37	1.30	0.92	0.17	0.354	0.535	(A) Black or African American
CLSTN1	1p36.22	12.56	12.48	0.61	0.53	0.08	0.354	0.535	(A) Black or African American
RAET1G	6q25.1	3.58	3.44	1.09	0.87	0.15	0.355	0.536	(A) Black or African American
IL4I1	19q13.33	8.00	8.16	1.22	1.19	-0.17	0.355	0.536	(B) White
BCAS2	1p13.2	9.15	9.20	0.37	0.37	-0.05	0.355	0.536	(B) White
ANAPC13	3q22.2	10.09	10.01	0.52	0.53	0.07	0.355	0.536	(A) Black or African American
ASIC2	17q11.2-q12	2.60	2.36	1.70	1.78	0.24	0.355	0.536	(A) Black or African American
ZNF709	19p13.2	6.52	6.60	0.62	0.58	-0.08	0.355	0.536	(B) White
KCNN2	5q22.3	4.46	4.26	1.51	1.05	0.20	0.355	0.536	(A) Black or African American
ZBTB26	9q33.2	6.15	6.27	0.88	0.71	-0.12	0.355	0.536	(B) White
BLVRA	7p13	9.93	10.02	0.64	0.56	-0.09	0.355	0.536	(B) White
E2F3	6p22.3	8.53	8.61	0.55	0.48	-0.07	0.355	0.536	(B) White
CABP2	11q13.2	0.01	0.04	0.09	0.43	-0.02	0.355	0.536	(B) White
BMPR1B	4q22.3	3.48	3.85	2.74	2.48	-0.37	0.355	0.536	(B) White
YLPM1	14q24.3	10.15	10.26	0.82	0.61	-0.11	0.355	0.536	(B) White
CFL1	11q13.1	13.50	13.44	0.39	0.48	0.06	0.355	0.536	(A) Black or African American
MUC4	3q29	4.70	4.47	1.69	1.71	0.23	0.355	0.536	(A) Black or African American
FUT10	8p12	6.71	6.81	0.76	0.57	-0.10	0.355	0.536	(B) White
ID3	1p36.12	10.70	10.86	1.18	0.90	-0.16	0.355	0.536	(B) White
CLEC4C	12p13.31	0.51	0.59	0.57	0.71	-0.08	0.355	0.536	(B) White
TXNL1	18q21.31	10.20	10.26	0.41	0.42	-0.06	0.355	0.536	(B) White
PRKCD	3p21.1	9.44	9.34	0.78	0.68	0.11	0.355	0.536	(A) Black or African American
LRRC7	1p31.1	3.59	3.92	2.48	2.19	-0.34	0.356	0.536	(B) White
SSBP1	7q34	10.09	10.17	0.54	0.48	-0.07	0.356	0.536	(B) White
INSYN2A	10q26.2	2.00	2.21	1.53	1.39	-0.21	0.356	0.536	(B) White
GZF1	20p11.21	8.52	8.57	0.40	0.40	-0.06	0.356	0.536	(B) White
LGALS9C	17p11.2	4.00	3.87	0.93	0.97	0.13	0.356	0.536	(A) Black or African American
PRM1	16p13.13	0.02	0.00	0.17	0.03	0.02	0.356	0.537	(A) Black or African American
MRPL46	15q25.3	8.74	8.69	0.39	0.42	0.05	0.356	0.537	(A) Black or African American
TP53RK	20q13.12	8.34	8.40	0.40	0.42	-0.06	0.356	0.537	(B) White
ZNF23	16q22.2	7.96	7.88	0.55	0.53	0.08	0.356	0.537	(A) Black or African American
SYPL2	1p13.3	7.38	7.21	1.17	1.20	0.16	0.356	0.537	(A) Black or African American
QSOX1	1q25.2	11.80	11.68	0.88	0.98	0.12	0.356	0.537	(A) Black or African American
FLJ30679	16q24.1	0.71	0.61	0.76	0.58	0.10	0.357	0.537	(A) Black or African American
PROKR1	2p13.3	0.57	0.49	0.54	0.54	0.07	0.357	0.538	(A) Black or African American
IFITM2	11p15.5	11.76	11.89	0.98	0.82	-0.13	0.357	0.538	(B) White
AHRR	5p15.33	5.56	5.73	1.22	1.40	-0.17	0.357	0.538	(B) White
PSAP	10q22.1	15.44	15.35	0.67	0.62	0.09	0.357	0.538	(A) Black or African American
CRYM	16p12.2	7.77	7.55	1.64	1.69	0.23	0.357	0.538	(A) Black or African American
CACNG6	19q13.42	0.63	0.46	1.24	0.94	0.17	0.357	0.538	(A) Black or African American
JPH4	14q11.2	4.90	5.04	1.05	0.99	-0.14	0.357	0.538	(B) White
PRAMEF10	1p36.21	0.09	0.04	0.35	0.33	0.05	0.357	0.538	(A) Black or African American
CSF3R	1p34.3	7.91	8.08	1.27	1.08	-0.17	0.357	0.538	(B) White
C19ORF33	19q13.2	8.39	8.76	2.76	1.98	-0.37	0.357	0.538	(B) White
KRTAP4-12	17q21.2	0.07	0.02	0.34	0.12	0.04	0.357	0.538	(A) Black or African American
NDNF	4q27	4.34	4.83	3.61	3.01	-0.48	0.357	0.538	(B) White
CYP4F22	19p13.12	2.27	2.10	1.23	1.04	0.17	0.357	0.538	(A) Black or African American
LINC00303	1q32.1	0.38	0.30	0.65	0.47	0.09	0.358	0.538	(A) Black or African American
TM9SF4	20q11.21	11.09	11.15	0.42	0.40	-0.06	0.358	0.538	(B) White
NBPF10	1q21.1	8.44	8.59	1.10	1.09	-0.15	0.358	0.538	(B) White
LRP12	8q22.3	8.18	8.28	0.80	0.60	-0.11	0.358	0.538	(B) White
ZFYVE19	15q15.1	9.06	9.13	0.44	0.58	-0.06	0.358	0.538	(B) White
YIPF2	19p13.2	9.75	9.69	0.39	0.60	0.06	0.358	0.538	(A) Black or African American
NEK1	4q33	8.52	8.59	0.51	0.49	-0.07	0.358	0.538	(B) White
CHTF8	16q22.1	10.76	10.83	0.50	0.41	-0.07	0.358	0.538	(B) White
SYCP2	20q13.33	5.00	4.82	1.32	1.43	0.18	0.358	0.538	(A) Black or African American
